,0
28759,True
28760,True
28761,False
28762,True
28763,False
28764,True
28765,True
28766,False
28767,False
28768,False
28769,True
28770,False
28771,False
28772,False
28773,True
28774,False
28775,True
28776,False
28777,True
28778,False
28779,True
28780,False
28781,False
28782,False
28783,False
28784,True
28785,False
28786,True
28787,False
28788,False
28789,False
28790,False
28791,True
28792,False
28793,False
28794,True
28795,True
28796,False
28797,False
28798,False
28799,False
28800,True
28801,False
28802,False
28803,True
28804,True
28805,True
28806,False
28807,False
28808,True
28809,False
28810,True
28811,True
28812,False
28813,False
28814,True
28815,True
28816,False
28817,True
28818,True
28819,False
28820,True
28821,False
28822,True
28823,False
28824,False
28825,False
28826,True
28827,True
28828,False
28829,False
28830,False
28831,True
28832,False
28833,False
28834,False
28835,False
28836,False
28837,False
28838,False
28839,True
28840,False
28841,False
28842,False
28843,False
28844,False
28845,True
28846,False
28847,False
28848,False
28849,False
28850,False
28851,False
28852,False
28853,True
28854,False
28855,True
28856,False
28857,True
28858,True
28859,True
28860,True
28861,True
28862,True
28863,False
28864,False
28865,True
28866,False
28867,True
28868,False
28869,True
28870,False
28871,True
28872,False
28873,False
28874,False
28875,False
28876,False
28877,True
28878,True
28879,False
28880,False
28881,False
28882,False
28883,False
28884,False
28885,False
28886,False
28887,False
28888,False
28889,False
28890,False
28891,True
28892,True
28893,False
28894,False
28895,False
28896,False
28897,False
28898,False
28899,True
28900,False
28901,False
28902,False
28903,True
28904,False
28905,False
28906,True
28907,False
28908,False
28909,False
28910,False
28911,False
28912,True
28913,True
28914,False
28915,False
28916,False
28917,True
28918,False
28919,False
28920,False
28921,True
28922,True
28923,True
28924,True
28925,False
28926,True
28927,False
28928,False
28929,False
28930,True
28931,True
28932,False
28933,False
28934,True
28935,False
28936,False
28937,True
28938,False
28939,False
28940,True
28941,True
28942,False
28943,False
28944,False
28945,False
28946,False
28947,False
28948,False
28949,True
28950,True
28951,False
28952,False
28953,True
28954,True
28955,False
28956,False
28957,True
28958,False
28959,False
28960,False
28961,False
28962,False
28963,False
28964,False
28965,False
28966,False
28967,False
28968,False
28969,True
28970,False
28971,True
28972,False
28973,True
28974,False
28975,False
28976,True
28977,True
28978,False
28979,True
28980,False
28981,True
28982,False
28983,True
28984,True
28985,False
28986,False
28987,True
28988,True
28989,False
28990,False
28991,True
28992,True
28993,True
28994,False
28995,False
28996,False
28997,False
28998,True
28999,False
29000,True
29001,False
29002,False
29003,False
29004,False
29005,False
29006,True
29007,False
29008,False
29009,False
29010,False
29011,True
29012,False
29013,False
29014,False
29015,False
29016,False
29017,True
29018,False
29019,True
29020,False
29021,False
29022,True
29023,False
29024,False
29025,True
29026,False
29027,True
29028,True
29029,False
29030,False
29031,False
29032,True
29033,False
29034,False
29035,False
29036,True
29037,True
29038,True
29039,False
29040,True
29041,False
29042,False
29043,False
29044,False
29045,True
29046,False
29047,True
29048,True
29049,False
29050,False
29051,False
29052,True
29053,True
29054,False
29055,True
29056,True
29057,False
29058,True
29059,False
29060,True
29061,True
29062,False
29063,False
29064,False
29065,True
29066,True
29067,False
29068,False
29069,False
29070,True
29071,True
29072,False
29073,False
29074,False
29075,False
29076,False
29077,True
29078,False
29079,False
29080,False
29081,False
29082,True
29083,False
29084,False
29085,False
29086,False
29087,False
29088,False
29089,False
29090,False
29091,True
29092,False
29093,False
29094,True
29095,True
29096,True
29097,True
29098,True
29099,True
29100,True
29101,True
29102,False
29103,True
29104,False
29105,True
29106,False
29107,False
29108,False
29109,False
29110,True
29111,False
29112,False
29113,False
29114,True
29115,False
29116,False
29117,False
29118,False
29119,False
29120,False
29121,False
29122,True
29123,True
29124,True
29125,False
29126,True
29127,False
29128,False
29129,False
29130,False
29131,True
29132,False
29133,False
29134,True
29135,False
29136,True
29137,True
29138,False
29139,False
29140,False
29141,True
29142,False
29143,False
29144,True
29145,False
29146,False
29147,False
29148,False
29149,False
29150,False
29151,False
29152,False
29153,False
29154,False
29155,False
29156,True
29157,True
29158,False
29159,False
29160,True
29161,True
29162,False
29163,False
29164,False
29165,False
29166,False
29167,True
29168,False
29169,False
29170,False
29171,False
29172,True
29173,True
29174,False
29175,False
29176,True
29177,False
29178,True
29179,True
29180,False
29181,False
29182,False
29183,False
29184,True
29185,False
29186,False
29187,False
29188,False
29189,False
29190,True
29191,True
29192,False
29193,False
29194,False
29195,False
29196,False
29197,False
29198,True
29199,True
29200,True
29201,False
29202,True
29203,False
29204,False
29205,True
29206,False
29207,True
29208,True
29209,True
29210,False
29211,False
29212,True
29213,True
29214,False
29215,True
29216,False
29217,True
29218,False
29219,True
29220,False
29221,False
29222,False
29223,True
29224,False
29225,True
29226,False
29227,False
29228,False
29229,False
29230,False
29231,True
29232,False
29233,True
29234,False
29235,False
29236,False
29237,False
29238,False
29239,False
29240,True
29241,True
29242,False
29243,True
29244,False
29245,False
29246,False
29247,False
29248,False
29249,True
29250,False
29251,False
29252,False
29253,True
29254,False
29255,False
29256,False
29257,False
29258,True
29259,False
29260,False
29261,True
29262,False
29263,True
29264,False
29265,False
29266,False
29267,False
29268,False
29269,True
29270,False
29271,False
29272,False
29273,False
29274,False
29275,False
29276,False
29277,False
29278,True
29279,False
29280,True
29281,False
29282,False
29283,True
29284,True
29285,False
29286,True
29287,False
29288,False
29289,False
29290,False
29291,False
29292,False
29293,False
29294,True
29295,False
29296,False
29297,False
29298,False
29299,False
29300,False
29301,False
29302,False
29303,False
29304,True
29305,False
29306,False
29307,False
29308,True
29309,False
29310,True
29311,False
29312,False
29313,False
29314,False
29315,True
29316,True
29317,False
29318,False
29319,False
29320,False
29321,True
29322,False
29323,False
29324,False
29325,True
29326,False
29327,False
29328,True
29329,False
29330,False
29331,False
29332,False
29333,True
29334,False
29335,True
29336,False
29337,False
29338,False
29339,False
29340,False
29341,False
29342,False
29343,False
29344,True
29345,False
29346,True
29347,False
29348,False
29349,True
29350,False
29351,True
29352,False
29353,False
29354,False
29355,True
29356,False
29357,False
29358,False
29359,True
29360,False
29361,True
29362,False
29363,False
29364,False
29365,False
29366,False
29367,False
29368,True
29369,False
29370,False
29371,True
29372,False
29373,False
29374,False
29375,False
29376,False
29377,True
29378,True
29379,False
29380,True
29381,True
29382,False
29383,False
29384,False
29385,True
29386,True
29387,False
29388,True
29389,False
29390,False
29391,False
29392,False
29393,False
29394,False
29395,True
29396,True
29397,True
29398,False
29399,True
29400,True
29401,False
29402,False
29403,False
29404,False
29405,False
29406,False
29407,False
29408,True
29409,True
29410,False
29411,True
29412,True
29413,True
29414,True
29415,True
29416,False
29417,False
29418,True
29419,True
29420,True
29421,False
29422,True
29423,True
29424,False
29425,False
29426,True
29427,False
29428,False
29429,False
29430,True
29431,True
29432,False
29433,False
29434,False
29435,False
29436,False
29437,False
29438,False
29439,False
29440,True
29441,False
29442,True
29443,True
29444,True
29445,False
29446,False
29447,True
29448,False
29449,True
29450,False
29451,False
29452,True
29453,True
29454,False
29455,True
29456,True
29457,False
29458,False
29459,True
29460,True
29461,False
29462,False
29463,False
29464,True
29465,True
29466,True
29467,False
29468,False
29469,False
29470,False
29471,False
29472,False
29473,False
29474,False
29475,False
29476,True
29477,True
29478,True
29479,False
29480,False
29481,True
29482,True
29483,False
29484,True
29485,False
29486,True
29487,True
29488,False
29489,True
29490,False
29491,True
29492,False
29493,False
29494,True
29495,False
29496,False
29497,False
29498,False
29499,True
29500,False
29501,False
29502,False
29503,True
29504,True
29505,True
29506,False
29507,True
29508,True
29509,False
29510,True
29511,True
29512,False
29513,False
29514,False
29515,False
29516,False
29517,False
29518,False
29519,False
29520,True
29521,True
29522,False
29523,False
29524,True
29525,False
29526,True
29527,False
29528,False
29529,False
29530,False
29531,False
29532,False
29533,True
29534,False
29535,False
29536,True
29537,False
29538,True
29539,False
29540,True
29541,False
29542,False
29543,False
29544,True
29545,False
29546,True
29547,True
29548,False
29549,True
29550,True
29551,True
29552,False
29553,False
29554,False
29555,False
29556,False
29557,False
29558,True
29559,True
29560,True
29561,False
29562,False
29563,True
29564,False
29565,False
29566,False
29567,True
29568,True
29569,True
29570,True
29571,False
29572,False
29573,False
29574,False
29575,False
29576,False
29577,False
29578,False
29579,True
29580,True
29581,False
29582,True
29583,False
29584,False
29585,True
29586,True
29587,False
29588,False
29589,False
29590,True
29591,False
29592,True
29593,True
29594,False
29595,False
29596,False
29597,True
29598,True
29599,True
29600,False
29601,False
29602,False
29603,False
29604,True
29605,True
29606,False
29607,True
29608,False
29609,False
29610,False
29611,False
29612,False
29613,False
29614,True
29615,True
29616,True
29617,False
29618,True
29619,False
29620,False
29621,False
29622,False
29623,True
29624,True
29625,False
29626,True
29627,False
29628,True
29629,False
29630,False
29631,False
29632,True
29633,True
29634,True
29635,False
29636,False
29637,False
29638,False
29639,True
29640,False
29641,False
29642,False
29643,False
29644,False
29645,True
29646,False
29647,True
29648,False
29649,False
29650,False
29651,True
29652,True
29653,False
29654,True
29655,False
29656,False
29657,False
29658,False
29659,True
29660,False
29661,False
29662,True
29663,False
29664,True
29665,True
29666,False
29667,False
29668,False
29669,True
29670,False
29671,True
29672,False
29673,False
29674,False
29675,False
29676,False
29677,False
29678,True
29679,False
29680,False
29681,False
29682,False
29683,False
29684,True
29685,False
29686,False
29687,False
29688,True
29689,True
29690,False
29691,False
29692,False
29693,True
29694,True
29695,True
29696,True
29697,False
29698,False
29699,True
29700,False
29701,False
29702,True
29703,False
29704,True
29705,False
29706,False
29707,False
29708,False
29709,False
29710,True
29711,True
29712,False
29713,False
29714,True
29715,False
29716,False
29717,False
29718,False
29719,False
29720,False
29721,False
29722,True
29723,False
29724,True
29725,True
29726,True
29727,True
29728,False
29729,False
29730,False
29731,False
29732,True
29733,False
29734,False
29735,False
29736,True
29737,False
29738,False
29739,False
29740,False
29741,False
29742,False
29743,True
29744,False
29745,False
29746,False
29747,False
29748,False
29749,True
29750,False
29751,False
29752,True
29753,True
29754,False
29755,False
29756,False
29757,True
29758,False
29759,False
29760,False
29761,False
29762,False
29763,True
29764,False
29765,True
29766,False
29767,False
29768,False
29769,False
29770,False
29771,False
29772,False
29773,False
29774,False
29775,False
29776,False
29777,False
29778,True
29779,False
29780,False
29781,False
29782,False
29783,False
29784,False
29785,False
29786,True
29787,False
29788,False
29789,True
29790,False
29791,False
29792,True
29793,False
29794,True
29795,False
29796,False
29797,True
29798,False
29799,True
29800,False
29801,False
29802,False
29803,True
29804,False
29805,False
29806,True
29807,False
29808,False
29809,False
29810,False
29811,False
29812,False
29813,True
29814,False
29815,True
29816,False
29817,True
29818,False
29819,True
29820,False
29821,False
29822,True
29823,False
29824,False
29825,False
29826,False
29827,False
29828,True
29829,False
29830,False
29831,False
29832,False
29833,True
29834,False
29835,False
29836,False
29837,True
29838,True
29839,True
29840,False
29841,True
29842,False
29843,True
29844,False
29845,False
29846,False
29847,False
29848,False
29849,False
29850,False
29851,False
29852,True
29853,False
29854,False
29855,True
29856,True
29857,False
29858,False
29859,False
29860,False
29861,False
29862,True
29863,False
29864,False
29865,False
29866,True
29867,True
29868,False
29869,False
29870,False
29871,True
29872,False
29873,False
29874,True
29875,False
29876,False
29877,False
29878,True
29879,True
29880,False
29881,False
29882,True
29883,True
29884,False
29885,False
29886,False
29887,False
29888,False
29889,False
29890,True
29891,False
29892,False
29893,False
29894,False
29895,True
29896,True
29897,True
29898,False
29899,False
29900,False
29901,True
29902,False
29903,False
29904,False
29905,True
29906,False
29907,True
29908,False
29909,True
29910,False
29911,True
29912,False
29913,False
29914,False
29915,True
29916,True
29917,False
29918,False
29919,False
29920,False
29921,False
29922,False
29923,True
29924,True
29925,False
29926,False
29927,True
29928,False
29929,False
29930,True
29931,False
29932,False
29933,False
29934,False
29935,True
29936,False
29937,False
29938,False
29939,True
29940,False
29941,False
29942,True
29943,False
29944,False
29945,False
29946,False
29947,True
29948,True
29949,False
29950,False
29951,False
29952,True
29953,False
29954,False
29955,True
29956,False
29957,True
29958,True
29959,False
29960,True
29961,False
29962,False
29963,False
29964,False
29965,True
29966,False
29967,True
29968,False
29969,False
29970,False
29971,True
29972,False
29973,True
29974,False
29975,True
29976,False
29977,False
29978,False
29979,False
29980,False
29981,False
29982,True
29983,False
29984,False
29985,False
29986,True
29987,False
29988,False
29989,False
29990,False
29991,False
29992,False
29993,True
29994,False
29995,True
29996,False
29997,False
29998,False
29999,False
30000,True
30001,False
30002,False
30003,False
30004,True
30005,True
30006,True
30007,False
30008,True
30009,False
30010,False
30011,False
30012,False
30013,True
30014,True
30015,False
30016,False
30017,False
30018,False
30019,True
30020,False
30021,False
30022,True
30023,False
30024,False
30025,True
30026,False
30027,True
30028,False
30029,False
30030,False
30031,False
30032,True
30033,False
30034,False
30035,False
30036,True
30037,False
30038,False
30039,False
30040,True
30041,False
30042,False
30043,False
30044,False
30045,False
30046,False
30047,False
30048,False
30049,True
30050,True
30051,False
30052,False
30053,True
30054,True
30055,False
30056,False
30057,False
30058,True
30059,True
30060,False
30061,False
30062,False
30063,True
30064,False
30065,True
30066,True
30067,False
30068,True
30069,False
30070,False
30071,False
30072,True
30073,True
30074,False
30075,True
30076,True
30077,True
30078,False
30079,True
30080,False
30081,False
30082,False
30083,True
30084,True
30085,False
30086,False
30087,True
30088,False
30089,False
30090,True
30091,True
30092,False
30093,False
30094,False
30095,True
30096,False
30097,False
30098,False
30099,False
30100,False
30101,True
30102,True
30103,False
30104,False
30105,False
30106,True
30107,False
30108,False
30109,False
30110,False
30111,False
30112,False
30113,True
30114,False
30115,False
30116,True
30117,False
30118,False
30119,False
30120,True
30121,False
30122,False
30123,False
30124,False
30125,False
30126,True
30127,False
30128,True
30129,True
30130,True
30131,False
30132,False
30133,False
30134,True
30135,False
30136,False
30137,True
30138,False
30139,True
30140,False
30141,True
30142,False
30143,True
30144,True
30145,True
30146,False
30147,False
30148,False
30149,True
30150,False
30151,True
30152,False
30153,False
30154,True
30155,False
30156,False
30157,False
30158,True
30159,False
30160,False
30161,False
30162,True
30163,True
30164,False
30165,False
30166,True
30167,False
30168,False
30169,True
30170,True
30171,False
30172,False
30173,False
30174,False
30175,False
30176,False
30177,True
30178,True
30179,False
30180,False
30181,False
30182,False
30183,False
30184,True
30185,False
30186,False
30187,False
30188,False
30189,False
30190,False
30191,False
30192,True
30193,False
30194,False
30195,True
30196,False
30197,False
30198,False
30199,True
30200,True
30201,False
30202,False
30203,False
30204,True
30205,True
30206,False
30207,False
30208,False
30209,True
30210,True
30211,True
30212,False
30213,False
30214,True
30215,True
30216,False
30217,False
30218,False
30219,False
30220,False
30221,True
30222,False
30223,False
30224,False
30225,True
30226,False
30227,True
30228,True
30229,True
30230,False
30231,False
30232,True
30233,False
30234,True
30235,True
30236,False
30237,False
30238,False
30239,False
30240,False
30241,True
30242,True
30243,False
30244,False
30245,False
30246,True
30247,True
30248,True
30249,False
30250,False
30251,False
30252,True
30253,False
30254,False
30255,False
30256,True
30257,True
30258,False
30259,False
30260,True
30261,True
30262,False
30263,False
30264,False
30265,False
30266,True
30267,False
30268,False
30269,False
30270,False
30271,True
30272,False
30273,False
30274,False
30275,True
30276,False
30277,False
30278,True
30279,False
30280,False
30281,True
30282,False
30283,False
30284,False
30285,False
30286,True
30287,True
30288,True
30289,False
30290,True
30291,False
30292,False
30293,False
30294,True
30295,False
30296,True
30297,False
30298,False
30299,False
30300,False
30301,False
30302,True
30303,True
30304,False
30305,False
30306,True
30307,False
30308,True
30309,False
30310,False
30311,False
30312,False
30313,False
30314,False
30315,False
30316,True
30317,False
30318,True
30319,False
30320,True
30321,False
30322,False
30323,True
30324,False
30325,False
30326,False
30327,False
30328,False
30329,False
30330,False
30331,False
30332,False
30333,False
30334,False
30335,False
30336,False
30337,True
30338,False
30339,False
30340,False
30341,False
30342,False
30343,False
30344,False
30345,False
30346,True
30347,False
30348,True
30349,False
30350,False
30351,False
30352,True
30353,True
30354,False
30355,False
30356,True
30357,False
30358,False
30359,False
30360,False
30361,False
30362,True
30363,False
30364,False
30365,False
30366,False
30367,False
30368,False
30369,False
30370,True
30371,True
30372,False
30373,True
30374,False
30375,False
30376,True
30377,True
30378,True
30379,False
30380,False
30381,False
30382,False
30383,False
30384,False
30385,False
30386,True
30387,False
30388,False
30389,True
30390,True
30391,False
30392,False
30393,True
30394,True
30395,True
30396,False
30397,True
30398,True
30399,False
30400,False
30401,False
30402,True
30403,False
30404,True
30405,False
30406,True
30407,False
30408,False
30409,True
30410,False
30411,True
30412,False
30413,True
30414,False
30415,False
30416,True
30417,False
30418,False
30419,False
30420,False
30421,True
30422,True
30423,False
30424,False
30425,False
30426,False
30427,True
30428,True
30429,False
30430,False
30431,False
30432,True
30433,False
30434,False
30435,False
30436,False
30437,False
30438,True
30439,False
30440,False
30441,False
30442,False
30443,False
30444,False
30445,False
30446,False
30447,True
30448,False
30449,False
30450,True
30451,False
30452,False
30453,False
30454,False
30455,False
30456,False
30457,False
30458,False
30459,False
30460,False
30461,True
30462,True
30463,False
30464,False
30465,False
30466,False
30467,False
30468,False
30469,True
30470,True
30471,False
30472,False
30473,False
30474,False
30475,False
30476,False
30477,False
30478,True
30479,False
30480,False
30481,False
30482,True
30483,False
30484,True
30485,False
30486,True
30487,False
30488,False
30489,False
30490,False
30491,False
30492,False
30493,True
30494,False
30495,False
30496,False
30497,True
30498,False
30499,True
30500,True
30501,False
30502,False
30503,False
30504,False
30505,False
30506,True
30507,False
30508,False
30509,False
30510,False
30511,True
30512,True
30513,True
30514,True
30515,True
30516,False
30517,False
30518,False
30519,True
30520,False
30521,False
30522,True
30523,True
30524,True
30525,True
30526,True
30527,False
30528,False
30529,False
30530,False
30531,False
30532,False
30533,False
30534,False
30535,False
30536,False
30537,True
30538,False
30539,True
30540,False
30541,False
30542,False
30543,True
30544,False
30545,False
30546,False
30547,False
30548,True
30549,False
30550,False
30551,False
30552,True
30553,False
30554,False
30555,False
30556,False
30557,False
30558,False
30559,False
30560,True
30561,False
30562,True
30563,True
30564,False
30565,True
30566,True
30567,False
30568,False
30569,False
30570,False
30571,False
30572,True
30573,False
30574,False
30575,False
30576,False
30577,False
30578,False
30579,True
30580,False
30581,True
30582,True
30583,False
30584,False
30585,False
30586,False
30587,False
30588,False
30589,False
30590,False
30591,False
30592,True
30593,False
30594,False
30595,False
30596,True
30597,True
30598,True
30599,True
30600,False
30601,False
30602,False
30603,False
30604,False
30605,False
30606,False
30607,False
30608,False
30609,False
30610,True
30611,False
30612,False
30613,True
30614,True
30615,False
30616,False
30617,False
30618,False
30619,True
30620,False
30621,True
30622,False
30623,True
30624,False
30625,True
30626,True
30627,False
30628,False
30629,True
30630,True
30631,False
30632,True
30633,False
30634,True
30635,True
30636,False
30637,False
30638,True
30639,True
30640,True
30641,True
30642,False
30643,True
30644,True
30645,True
30646,True
30647,True
30648,True
30649,False
30650,False
30651,False
30652,True
30653,False
30654,False
30655,False
30656,False
30657,True
30658,False
30659,False
30660,False
30661,True
30662,False
30663,False
30664,True
30665,False
30666,False
30667,True
30668,False
30669,False
30670,False
30671,True
30672,False
30673,True
30674,True
30675,True
30676,True
30677,False
30678,True
30679,True
30680,False
30681,False
30682,False
30683,False
30684,True
30685,False
30686,False
30687,False
30688,True
30689,False
30690,False
30691,False
30692,False
30693,False
30694,True
30695,True
30696,True
30697,True
30698,False
30699,False
30700,False
30701,False
30702,False
30703,False
30704,False
30705,True
30706,True
30707,False
30708,False
30709,False
30710,True
30711,False
30712,False
30713,False
30714,False
30715,False
30716,False
30717,False
30718,True
30719,False
30720,True
30721,False
30722,False
30723,False
30724,False
30725,True
30726,False
30727,False
30728,True
30729,False
30730,False
30731,False
30732,False
30733,False
30734,True
30735,False
30736,True
30737,True
30738,True
30739,True
30740,False
30741,False
30742,False
30743,True
30744,False
30745,False
30746,False
30747,False
30748,True
30749,False
30750,True
30751,False
30752,True
30753,False
30754,True
30755,True
30756,True
30757,False
30758,True
30759,False
30760,False
30761,True
30762,True
30763,False
30764,True
30765,True
30766,False
30767,False
30768,False
30769,False
30770,False
30771,False
30772,False
30773,False
30774,False
30775,False
30776,False
30777,False
30778,False
30779,False
30780,True
30781,True
30782,False
30783,False
30784,False
30785,False
30786,True
30787,True
30788,True
30789,False
30790,False
30791,False
30792,False
30793,False
30794,False
30795,False
30796,False
30797,False
30798,False
30799,True
30800,True
30801,True
30802,False
30803,False
30804,False
30805,False
30806,False
30807,False
30808,True
30809,True
30810,True
30811,False
30812,False
30813,True
30814,True
30815,False
30816,True
30817,True
30818,False
30819,False
30820,False
30821,True
30822,True
30823,False
30824,False
30825,False
30826,False
30827,True
30828,False
30829,False
30830,False
30831,True
30832,False
30833,False
30834,False
30835,False
30836,True
30837,False
30838,False
30839,False
30840,True
30841,False
30842,False
30843,False
30844,True
30845,False
30846,False
30847,False
30848,True
30849,True
30850,True
30851,False
30852,True
30853,False
30854,False
30855,False
30856,False
30857,False
30858,False
30859,False
30860,False
30861,True
30862,False
30863,False
30864,False
30865,False
30866,False
30867,False
30868,False
30869,False
30870,False
30871,False
30872,True
30873,False
30874,True
30875,True
30876,False
30877,False
30878,True
30879,False
30880,False
30881,False
30882,False
30883,False
30884,True
30885,False
30886,True
30887,False
30888,True
30889,False
30890,False
30891,True
30892,True
30893,False
30894,False
30895,False
30896,False
30897,False
30898,True
30899,True
30900,True
30901,False
30902,True
30903,False
30904,False
30905,False
30906,False
30907,False
30908,False
30909,True
30910,True
30911,False
30912,True
30913,False
30914,False
30915,True
30916,False
30917,False
30918,False
30919,True
30920,True
30921,True
30922,True
30923,False
30924,False
30925,False
30926,False
30927,False
30928,False
30929,True
30930,True
30931,False
30932,True
30933,True
30934,False
30935,False
30936,False
30937,False
30938,False
30939,False
30940,False
30941,False
30942,False
30943,True
30944,False
30945,True
30946,True
30947,True
30948,False
30949,False
30950,False
30951,False
30952,False
30953,True
30954,False
30955,False
30956,False
30957,False
30958,False
30959,False
30960,True
30961,True
30962,False
30963,False
30964,True
30965,False
30966,True
30967,False
30968,False
30969,False
30970,False
30971,True
30972,False
30973,False
30974,False
30975,False
30976,True
30977,True
30978,False
30979,False
30980,True
30981,False
30982,True
30983,False
30984,False
30985,False
30986,True
30987,False
30988,False
30989,False
30990,True
30991,False
30992,False
30993,False
30994,False
30995,False
30996,False
30997,False
30998,False
30999,True
31000,False
31001,True
31002,True
31003,True
31004,True
31005,True
31006,True
31007,False
31008,False
31009,False
31010,False
31011,False
31012,False
31013,False
31014,True
31015,False
31016,True
31017,False
31018,False
31019,True
31020,False
31021,True
31022,False
31023,False
31024,False
31025,False
31026,False
31027,False
31028,True
31029,False
31030,True
31031,False
31032,False
31033,False
31034,False
31035,True
31036,False
31037,False
31038,True
31039,False
31040,False
31041,False
31042,False
31043,True
31044,False
31045,False
31046,False
31047,False
31048,True
31049,False
31050,True
31051,True
31052,False
31053,False
31054,False
31055,False
31056,True
31057,True
31058,False
31059,True
31060,False
31061,False
31062,True
31063,False
31064,True
31065,False
31066,False
31067,False
31068,False
31069,False
31070,True
31071,False
31072,False
31073,True
31074,False
31075,True
31076,False
31077,False
31078,False
31079,False
31080,True
31081,False
31082,True
31083,False
31084,False
31085,False
31086,True
31087,True
31088,True
31089,False
31090,False
31091,True
31092,False
31093,False
31094,False
31095,True
31096,False
31097,True
31098,False
31099,False
31100,False
31101,True
31102,False
31103,False
31104,True
31105,False
31106,True
31107,True
31108,True
31109,True
31110,False
31111,False
31112,False
31113,False
31114,False
31115,False
31116,True
31117,True
31118,False
31119,False
31120,False
31121,True
31122,True
31123,True
31124,False
31125,False
31126,True
31127,False
31128,False
31129,False
31130,True
31131,False
31132,False
31133,False
31134,True
31135,True
31136,False
31137,False
31138,True
31139,False
31140,True
31141,False
31142,True
31143,False
31144,False
31145,False
31146,False
31147,False
31148,False
31149,True
31150,False
31151,False
31152,False
31153,False
31154,False
31155,True
31156,False
31157,False
31158,False
31159,False
31160,False
31161,True
31162,False
31163,True
31164,False
31165,False
31166,True
31167,False
31168,False
31169,False
31170,True
31171,False
31172,False
31173,False
31174,False
31175,False
31176,True
31177,True
31178,True
31179,False
31180,False
31181,False
31182,False
31183,True
31184,False
31185,True
31186,False
31187,False
31188,True
31189,False
31190,False
31191,True
31192,True
31193,False
31194,True
31195,True
31196,False
31197,False
31198,False
31199,False
31200,False
31201,True
31202,True
31203,False
31204,False
31205,False
31206,False
31207,False
31208,True
31209,True
31210,True
31211,False
31212,False
31213,True
31214,False
31215,True
31216,False
31217,False
31218,False
31219,False
31220,True
31221,False
31222,False
31223,True
31224,False
31225,True
31226,True
31227,True
31228,True
31229,False
31230,True
31231,True
31232,False
31233,False
31234,False
31235,False
31236,True
31237,False
31238,False
31239,False
31240,False
31241,False
31242,False
31243,True
31244,False
31245,False
31246,True
31247,True
31248,False
31249,True
31250,False
31251,True
31252,True
31253,False
31254,False
31255,False
31256,True
31257,False
31258,True
31259,True
31260,False
31261,True
31262,False
31263,False
31264,False
31265,True
31266,False
31267,True
31268,False
31269,False
31270,False
31271,False
31272,False
31273,True
31274,False
31275,False
31276,False
31277,True
31278,False
31279,False
31280,False
31281,True
31282,False
31283,False
31284,False
31285,False
31286,True
31287,False
31288,False
31289,False
31290,False
31291,False
31292,False
31293,False
31294,True
31295,False
31296,False
31297,False
31298,True
31299,False
31300,False
31301,False
31302,True
31303,True
31304,False
31305,False
31306,False
31307,False
31308,False
31309,False
31310,True
31311,True
31312,False
31313,False
31314,False
31315,False
31316,False
31317,False
31318,True
31319,True
31320,False
31321,True
31322,True
31323,False
31324,False
31325,False
31326,True
31327,False
31328,True
31329,False
31330,False
31331,False
31332,False
31333,False
31334,False
31335,False
31336,False
31337,False
31338,True
31339,False
31340,True
31341,True
31342,False
31343,False
31344,False
31345,False
31346,False
31347,False
31348,False
31349,False
31350,False
31351,True
31352,False
31353,False
31354,False
31355,False
31356,False
31357,False
31358,False
31359,False
31360,False
31361,True
31362,False
31363,False
31364,False
31365,True
31366,False
31367,False
31368,False
31369,True
31370,False
31371,False
31372,True
31373,True
31374,False
31375,False
31376,True
31377,False
31378,False
31379,False
31380,True
31381,False
31382,False
31383,True
31384,True
31385,True
31386,False
31387,True
31388,True
31389,False
31390,False
31391,False
31392,False
31393,False
31394,False
31395,False
31396,False
31397,True
31398,False
31399,True
31400,True
31401,False
31402,True
31403,True
31404,True
31405,False
31406,False
31407,True
31408,True
31409,True
31410,False
31411,False
31412,True
31413,True
31414,False
31415,False
31416,False
31417,False
31418,False
31419,True
31420,True
31421,False
31422,False
31423,False
31424,True
31425,False
31426,False
31427,False
31428,True
31429,False
31430,False
31431,False
31432,False
31433,False
31434,False
31435,True
31436,True
31437,False
31438,False
31439,False
31440,False
31441,True
31442,False
31443,True
31444,True
31445,False
31446,False
31447,False
31448,True
31449,True
31450,False
31451,True
31452,False
31453,False
31454,False
31455,True
31456,True
31457,False
31458,True
31459,False
31460,False
31461,False
31462,True
31463,False
31464,True
31465,False
31466,False
31467,True
31468,False
31469,False
31470,True
31471,False
31472,True
31473,False
31474,True
31475,False
31476,False
31477,False
31478,False
31479,True
31480,False
31481,True
31482,True
31483,False
31484,True
31485,False
31486,True
31487,True
31488,True
31489,False
31490,False
31491,False
31492,False
31493,False
31494,False
31495,False
31496,False
31497,False
31498,False
31499,True
31500,False
31501,True
31502,True
31503,False
31504,True
31505,True
31506,True
31507,False
31508,False
31509,False
31510,False
31511,False
31512,False
31513,False
31514,True
31515,True
31516,True
31517,True
31518,True
31519,False
31520,True
31521,False
31522,False
31523,True
31524,False
31525,False
31526,False
31527,False
31528,True
31529,False
31530,False
31531,False
31532,False
31533,False
31534,False
31535,True
31536,True
31537,False
31538,False
31539,False
31540,True
31541,False
31542,False
31543,False
31544,False
31545,True
31546,True
31547,False
31548,True
31549,False
31550,False
31551,True
31552,False
31553,False
31554,True
31555,False
31556,False
31557,True
